"DeMixT"	"CiberSortX"	"LinSeed"	"ESTIMATE"	"TUMERIC"	"genomic_avg"	"type"	"AbsCN.seq"	"ASCAT"	"PurBayes"	"CPE"
"TCGA-BJ-A45H-01"	0.601685160347395	NA	0.789424535776119	0.809427882563	0.330050678087	0.260369366666667	"THCA"	0.31	0.31	0.1611081	0.9573
"TCGA-BJ-A45I-01"	0.744632017699763	NA	0.654918274267718	0.714535035718	0.280850291667	0.263633366666667	"THCA"	0.28	0.31	0.2009001	0.7825
"TCGA-BJ-A45J-01"	0.781323315524292	NA	0.798394742657634	0.862233183427	0.4050728	0.311665833333333	"THCA"	0.34	0.39	0.2049975	0.8608
"TCGA-BJ-A45K-01"	0.468220905732528	NA	1.13692913520903	0.948690151207	0.581393608333	0.5230303	"THCA"	0.32	0.46	0.7890909	0.9475
"TCGA-BJ-A4O8-01"	0.816983921606035	NA	0.769670253437634	0.717661748811	0.403854466667	0.495891466666667	"THCA"	0.28	0.58	0.6276744	0.6727
"TCGA-BJ-A4O9-01"	0.628591809473935	NA	0.936242164505805	0.964926156425	0.8140271	0.8076439	"THCA"	0.68	0.86	0.8829317	0.976
"TCGA-CE-A13K-01"	0.79286750287281	NA	0.897486723564945	0.853446936851	0.524763302269	0.5465779	"THCA"	0.41	0.51	0.7197337	0.9431
"TCGA-CE-A27D-01"	0.370173587022178	NA	0.548808430631453	0.629368873909	0.319363516667	0.275370066666667	"THCA"	0.34	0.36	0.1261102	0.8055
"TCGA-CE-A3MD-01"	0.857564550036141	NA	0.923198714108191	0.792009888687	0.492518483333	0.526599866666667	"THCA"	0.44	0.45	0.6897996	0.836
"TCGA-CE-A3ME-01"	0.634205890267795	NA	0.877752274680409	0.900753380371	0.584581691667	0.641551133333333	"THCA"	0.87	0.28	0.7746534	0.9035
"TCGA-CE-A481-01"	0.643397143839701	NA	0.915733372760663	0.764310152188	0.352071650861	0.348557133333333	"THCA"	0.3	0.33	0.4156714	0.7913
"TCGA-CE-A482-01"	0.863693885981909	NA	0.94912219162897	0.853290648953	0.396064891667	0.325675033333333	"THCA"	0.33	0.34	0.3070251	0.8443
"TCGA-CE-A483-01"	0.551630643011596	NA	0.938686960287308	0.921554053875	0.386091791667	0.292433066666667	"THCA"	0.26	0.36	0.2572992	0.9294
"TCGA-CE-A484-01"	0.641358185493338	NA	1.17965896669817	0.89651462265	0.6350119	0.6646549	"THCA"	0.33	0.78	0.8839647	0.8979
"TCGA-CE-A485-01"	0.723347914573338	NA	0.950157811394945	0.716576729638	0.382809166667	0.362742866666667	"THCA"	0.37	0.39	0.3282286	0.836
"TCGA-DE-A0XZ-01"	0.695998245722651	NA	0.847335426403377	0.758329081447	0.487101173256	0.562671333333333	"THCA"	0.38	0.71	0.598014	0.8013
"TCGA-DE-A0Y2-01"	0.771240780024142	NA	0.845478630105633	0.902190383444	0.597231241667	0.575784633333333	"THCA"	0.42	0.45	0.8573539	0.9253
"TCGA-DE-A0Y3-01"	0.726956195494402	NA	0.825661627111982	0.923568597217	0.652654975	0.6291926	"THCA"	0.49	0.55	0.8475778	0.9274
"TCGA-DE-A2OL-01"	0.348516974695301	NA	1.10454545162196	0.971109167462	0.598615958333	0.481174233333333	"THCA"	0.43	0.36	0.6535227	0.9768
"TCGA-DE-A3KN-01"	0.715216839346263	NA	0.968972795293765	0.871194365396	0.534179775964	0.570343133333333	"THCA"	0.37	0.71	0.6310294	0.8528
"TCGA-DE-A4M8-01"	0.444565695811868	NA	0.517874449937854	0.564230702224	0.288885575	0.283543966666667	"THCA"	0.35	0.24	0.2606319	0.5484
"TCGA-DE-A4M9-01"	0.264585524467878	NA	1.07126304083451	0.949831287872	0.516992866667	0.379524233333333	"THCA"	0.56	0.32	0.2585727	0.9565
"TCGA-DE-A4MA-01"	0.829825000079221	NA	0.821784849686109	0.823788774607	0.506811277467	0.712980266666667	"THCA"	0.3	1	0.8389408	0.836
"TCGA-DE-A4MB-01"	0.782105819199999	NA	0.613836506225431	0.732741569421	0.433067000525	0.4710256	"THCA"	0.39	0.38	0.6430768	0.6879
"TCGA-DE-A4MC-01"	0.840138675383605	NA	0.672907651861355	0.797198069718	0.5421449	0.589489066666667	"THCA"	0.6	0.41	0.7584672	0.7913
"TCGA-DJ-A13L-01"	0.648639382703995	NA	0.546589576482921	0.607706135916	0.363338974603	0.351248466666667	"THCA"	0.34	0.46	0.2537454	0.61
"TCGA-DJ-A13M-01"	0.541543608742544	NA	0.893461204541122	0.932986537334	0.712821425	0.7075037	"THCA"	0.47	0.78	0.8725111	0.9538
"TCGA-DJ-A13O-01"	0.497862045554165	NA	0.681090444937877	0.776299632845	0.46457741925	0.34964446	"THCA"	0.35	0.61	0.08893338	0.773
"TCGA-DJ-A13P-01"	0.679131135367596	NA	0.93675775649828	0.879387279239	0.538663135456	0.5765738	"THCA"	0.33	0.75	0.6497214	0.8736
"TCGA-DJ-A13R-01"	0.91160514079421	NA	0.311559506712152	0.630075406508	0.414700108333	0.448655066666667	"THCA"	0.44	0.39	0.5159652	0.7165
"TCGA-DJ-A13S-01"	0.545126547624948	NA	0.857225449759545	0.921915288168	0.486341562121	0.4533686	"THCA"	0.31	0.36	0.6901058	0.9203
"TCGA-DJ-A13T-01"	0.643857192502579	NA	0.988382456847019	0.898616540773	0.688045358333	0.7490159	"THCA"	0.66	0.78	0.8070477	0.8941
"TCGA-DJ-A13U-01"	0.475504496221423	NA	0.885098540031068	0.916051088065	0.536112619754	0.508153833333333	"THCA"	0.31	0.4	0.8144615	0.9106
"TCGA-DJ-A13V-01"	0.815050705902356	NA	0.866621739577245	0.866199908571	0.456271815469	0.468535166666667	"THCA"	0.3	0.35	0.7556055	0.8578
"TCGA-DJ-A13X-01"	0.608245293069508	NA	0.927513608516109	0.867886195903	0.54667785	0.566843633333333	"THCA"	0.59	0.53	0.5805309	0.8589
"TCGA-DJ-A1QD-01"	0.667094365206721	NA	0.854416431458911	0.878390194991	0.454387658333	0.3841087	"THCA"	0.63	0.31	0.2123261	0.8806
"TCGA-DJ-A1QE-01"	0.792507561198734	NA	0.802161033354458	0.857678564975	0.511005558333	0.5099783	"THCA"	0.34	0.36	0.8299349	0.8545
"TCGA-DJ-A1QF-01"	0.642096875357091	NA	0.898933216081818	0.863395213357	0.492292841667	0.432143166666667	"THCA"	0.67	0.42	0.2064295	0.8595
"TCGA-DJ-A1QG-01"	0.492719468039985	NA	0.831424240501041	0.854539833909	0.602805305997	0.676995766666667	"THCA"	0.63	0.73	0.6709873	0.847
"TCGA-DJ-A1QH-01"	0.806969930950503	NA	0.781268588001095	0.83491867052	0.411922275	0.455971133333333	"THCA"	0.27	0.36	0.7379134	0.822
"TCGA-DJ-A1QI-01"	0.701586750383411	NA	0.90910755413396	0.857058782858	0.429843990687	0.443578966666667	"THCA"	0.33	0.31	0.6907369	0.8407
"TCGA-DJ-A1QL-01"	0.419743599198782	NA	1.07436607381626	0.919788732987	0.503453608333	0.502111933333333	"THCA"	0.28	0.47	0.7563358	0.9218
"TCGA-DJ-A1QM-01"	0.391063887575967	NA	0.719876932259054	0.805140258864	0.282054491667	0.2208174	"THCA"	0.29	0.25	0.1224522	0.7913
"TCGA-DJ-A1QN-01"	0.795444595567291	NA	0.929177069344679	0.843457733637	0.36097534006	0.32878	"THCA"	0.22	0.49	0.27634	0.8334
"TCGA-DJ-A1QO-01"	0.726971886859503	NA	0.629275253307122	0.804799317499	0.347314091667	0.395251533333333	"THCA"	0.28	0.28	0.6257546	0.8095
"TCGA-DJ-A1QQ-01"	0.805544755615948	NA	0.898582754441087	0.851250395344	0.472337994649	0.481299966666667	"THCA"	0.34	0.45	0.6538999	0.8339
"TCGA-DJ-A2PN-01"	0.566409320497739	NA	0.924727305898173	0.897940636736	0.516089467291	0.499847633333333	"THCA"	0.33	0.31	0.8595429	0.8963
"TCGA-DJ-A2PO-01"	0.618197781549367	NA	0.793062512595419	0.742779495091	0.476986669557	0.564251566666667	"THCA"	0.32	0.73	0.6427547	0.7913
"TCGA-DJ-A2PP-01"	0.929005783660181	NA	0.928563984993335	0.962810625375	0.563559078087	0.494481266666667	"THCA"	0.31	0.45	0.7234438	0.9604
"TCGA-DJ-A2PQ-01"	0.614154455193238	NA	0.945439377892887	0.911541443351	0.538844183333	0.5187154	"THCA"	0.37	0.43	0.7561462	0.961
"TCGA-DJ-A2PR-01"	0.777958018513244	NA	0.851657684659516	0.846034845827	0.401905991667	0.4169233	"THCA"	0.28	0.39	0.5807699	0.837
"TCGA-DJ-A2PS-01"	0.537641030009308	NA	0.941380197377341	0.817998397901	0.459336375	0.489135066666667	"THCA"	0.32	0.53	0.6174052	0.8806
"TCGA-DJ-A2PT-01"	0.790292556864331	NA	0.55279131009439	0.666379004139	0.336603295735	0.378502	"THCA"	0.3	0.32	0.515506	0.6877
"TCGA-DJ-A2PU-01"	0.742496719708548	NA	0.905630938517045	0.824310999113	0.467286303087	0.489228833333333	"THCA"	0.31	0.38	0.7776865	0.8123
"TCGA-DJ-A2PV-01"	0.625308057672751	NA	0.959917983415417	0.772110058944	0.35057255	0.406204666666667	"THCA"	0.23	0.36	0.628614	0.8806
"TCGA-DJ-A2PW-01"	0.827732841076976	NA	0.746669798644286	0.820630426605	0.478736186421	0.507498366666667	"THCA"	0.31	0.28	0.9324951	0.9253
"TCGA-DJ-A2PX-01"	0.460173069992789	NA	0.771054962442866	0.693008827964	0.426639949779	0.6124505	"THCA"	0.66	1	0.1773515	0.7551
"TCGA-DJ-A2PY-01"	0.613901506602394	NA	0.823859338306119	0.772187107581	0.387702733333	0.436309	"THCA"	0.34	0.26	0.708927	0.8921
"TCGA-DJ-A2PZ-01"	0.565192967734737	NA	0.773327059411041	0.817766542871	0.329416991667	0.3854469	"THCA"	0.26	0.24	0.6563407	0.836
"TCGA-DJ-A2Q0-01"	0.943341890960324	NA	0.982370548943986	0.906327497951	0.437776174248	0.351204333333333	"THCA"	0.3	0.45	0.303613	0.8885
"TCGA-DJ-A2Q1-01"	0.850902659151726	NA	0.469049493336428	0.698335352754	0.270456333333	0.292258466666667	"THCA"	0.25	0.31	0.3167754	0.677
"TCGA-DJ-A2Q2-01"	0.154942314574445	NA	0.982835078987846	0.840567163149	0.421607864545	0.5262772	"THCA"	0.41	1	0.1688316	0.8307
"TCGA-DJ-A2Q3-01"	0.620633930181234	NA	0.709580580213943	0.703991598599	0.347881	0.353990666666667	"THCA"	0.28	0.54	0.241972	0.7196
