"DeMixT"	"CiberSortX"	"LinSeed"	"ESTIMATE"	"TUMERIC"	"genomic_avg"	"type"	"AbsCN.seq"	"ASCAT"	"PurBayes"	"CPE"
"TCGA-05-4244-01"	0.541350898239915	0.0442675375241157	0.589922142172045	0.75868105226	0.461225096371	0.450752733333333	"LUAD"	0.4	0.45	0.5022582	0.7019
"TCGA-05-4250-01"	0.700438526247491	0.0739091360245973	0.697646877810854	0.657217735034	0.510373762374	0.577663933333333	"LUAD"	0.47	0.44	0.8229918	0.637
"TCGA-05-4382-01"	0.446061243205168	0.053586649021323	0.524246851750834	0.521025691137	0.374239935105	0.6465819	"LUAD"	0.3	1	0.6397457	0.381
"TCGA-05-4384-01"	0.219276457814227	0.0164286713421471	0.485732666894547	0.733959049071	0.417497620259	0.403033866666667	"LUAD"	0.29	0.47	0.4491016	0.6937
"TCGA-05-4389-01"	0.655787143336821	0.0127083897396869	0.761329653997754	0.692481932191	0.483839308333	0.5195878	"LUAD"	0.43	0.42	0.7087634	0.6365
"TCGA-05-4390-01"	0.720679979811871	0.00784847365908871	0.658725331786215	0.778711443881	0.586126754536	0.718450166666667	"LUAD"	0.62	0.54	0.9953505	0.7245
"TCGA-05-4395-01"	0.855801161168605	0.198000557222052	0.738341649599885	0.77414261251	0.608360559438	0.732480166666667	"LUAD"	0.6	0.6	0.9974405	0.7424
"TCGA-05-4396-01"	0.386974962392197	0.0411754614040488	0.412757377513736	0.874076775468	0.722462161136	0.721083333333333	"LUAD"	0.74	0.67	0.75325	0.8575
"TCGA-05-4397-01"	0.801370315874731	0.0307669634277078	1.17234127246205	0.816733146394	0.705855425	0.7370933	"LUAD"	0.75	0.66	0.8012799	0.7943
"TCGA-05-4398-01"	0.764489683025354	0.0378296347358056	0.689113357719819	0.628971939906	0.416427982381	0.628314366666667	"LUAD"	0.59	0.31	0.9849431	0.5172
"TCGA-05-4402-01"	0.484805257346161	0.0781006927219199	0.517681375817213	0.699299564252	0.4309179	0.4335771	"LUAD"	0.42	0.4	0.4807313	0.6367
"TCGA-05-4403-01"	0.262292173808301	0.173282569244536	0.457950765771877	0.664639591869	0.420172271208	0.436420666666667	"LUAD"	0.41	0.46	0.439262	0.5991
"TCGA-05-4405-01"	0.371632504626604	0.0137648032394424	0.387332821423972	0.643102578699	0.393261983333	0.421532433333333	"LUAD"	0.45	0.29	0.5245973	0.592
"TCGA-05-4410-01"	0.432970664184434	0.0287333221198396	0.496673169998065	0.668860994101	0.3116392575	0.304667266666667	"LUAD"	0.35	0.21	0.3540018	0.5286
"TCGA-05-4415-01"	0.840154645853917	0.0318586759616034	0.772416744311383	0.874206146984	0.662176281153	0.642588433333333	"LUAD"	0.63	0.59	0.7077653	0.8018
"TCGA-05-4417-01"	0.341801637796078	0.00254403689031613	0.39386130998869	0.496031564867	0.348728708333	0.390762833333333	"LUAD"	0.41	0.36	0.4022885	0.5416
"TCGA-05-4418-01"	0.770928351740355	0.165687935875383	0.732803006294063	0.682426776125	0.496903842747	0.5627025	"LUAD"	0.28	0.47	0.9381075	0.656
"TCGA-05-4420-01"	0.728270493997842	0.0173710501039067	0.77593242030029	0.833515686614	0.580679647149	0.6846476	"LUAD"	0.52	0.54	0.9939428	0.7413
"TCGA-05-4422-01"	0.567052599759084	0.00836482301290783	0.625882343234316	0.722190801657	0.586115527483	0.731484766666667	"LUAD"	0.6	0.61	0.9844543	0.7019
"TCGA-05-4424-01"	0.552408999925165	0.0141163870892147	0.57652239960108	0.646643608798	0.321082124817	0.528894166666667	"LUAD"	0.29	1	0.2966825	0.5353
"TCGA-05-4425-01"	0.435679348302719	0.0321854308746658	0.531400371824349	0.606426654726	0.479105471719	0.516544466666667	"LUAD"	0.44	0.61	0.4996334	0.6944
"TCGA-05-4426-01"	0.452573628205022	0.0417590751674724	0.480445378738641	0.780749008486	0.627102665511	0.6335155	"LUAD"	0.64	0.65	0.6105465	0.8361
"TCGA-05-4427-01"	0.558385954833579	0.0134995108525547	0.62628486061912	0.715333389824	0.573817991667	0.614434066666667	"LUAD"	0.45	0.42	0.9733022	0.6325
"TCGA-05-4430-01"	0.439377648650576	0.086234287542358	0.527646413889654	0.560866138048	0.290979066667	0.2972183	"LUAD"	0.37	0.29	0.2316549	0.4406
"TCGA-05-4432-01"	0.603462836334983	0.0204661766658111	0.614701150422033	0.730280215085	0.481056504115	0.495594866666667	"LUAD"	0.41	0.43	0.6467846	0.6573
"TCGA-05-4433-01"	0.331428382179852	0.017316916301992	0.516858043281343	0.687830489669	0.537700766667	0.580631866666667	"LUAD"	0.72	0.53	0.4918956	0.6843
"TCGA-05-4434-01"	0.531434316306174	0.332271530828142	0.651933836878479	0.554234116327	0.305130994131	0.3121466	"LUAD"	0.42	0.29	0.2264398	0.4379
"TCGA-05-5420-01"	0.650841264300747	0.00265573103045065	1.0926079369646	0.472490595793	0.222186008333	0.2240551	"LUAD"	0.23	0.27	0.1721653	0.3563
"TCGA-05-5423-01"	0.436167340411991	0.0221504904767281	0.791520005198438	0.614631345831	0.517924651571	0.719031966666667	"LUAD"	0.58	0.58	0.9970959	0.645
"TCGA-05-5425-01"	0.669297420522204	0.0212541220314013	0.801003905293409	0.59743765427	0.399592319739	0.4206483	"LUAD"	0.35	0.55	0.3619449	0.523
"TCGA-05-5428-01"	0.758566770083421	0.0484668251696496	1.21943149828852	0.708218410151	0.615728186406	0.684796533333333	"LUAD"	0.95	0.55	0.5543896	0.7199
